9900,명신산업,-42333,-1283396600 
6260,LS,-18620,-1301972100 
13700,까뮤이앤씨,-463613,-1347899025 
145270,케이탑리츠,-720213,-1364570340 
79550,LIG넥스원,-34447,-1413196350 
161000,애경유화,-125325,-1430921450 
37560,LG헬로비전,-288399,-1455037355 
192820,코스맥스,-12070,-1464225500 
44450,KSS해운,-140857,-1532031400 
4440,삼일씨엔에스,-95225,-1555947000 
90350,노루페인트,-89074,-1575592150 
9410,태영건설,-125966,-1631000300 
23350,한국종합기술,-177783,-1669981990 
10820,퍼스텍,-673263,-1677937130 
248070,솔루엠,-64847,-1693743000 
95720,웅진씽크빅,-309614,-1723205100 
3470,유안타증권,-292449,-1828290025 
880,한화,-58443,-1840720300 
75580,세진중공업,-283507,-1858284300 
3230,삼양식품,-21586,-1927891100 
2870,신풍제지,-405364,-1932789570 
241590,화승엔터프라이즈,-103850,-1985494050 
138040,메리츠금융지주,-122817,-2011180350 
9240,한샘,-15814,-2017005000 
204320,만도,-33151,-2027567800 
5960,동부건설,-157522,-2104021100 
104700,한국철강,-178497,-2122779700 
9970,영원무역홀딩스,-48245,-2147419750 
1040,CJ,-23336,-2166240600 
34220,LG디스플레이,-130576,-2179071200 
120,CJ대한통운,-12260,-2197447500 
27410,BGF,-295995,-2324621670 
5300,롯데칠성,-19104,-2583178500 
5850,에스엘,-106186,-2590605050 
100,유한양행,-43367,-2697717300 
42660,대우조선해양,-97033,-2707559550 
60,메리츠화재,-148770,-2820027500 
1120,LG상사,-98615,-3070601650 
114090,GKL,-189163,-3094332050 
10050,우리종금,-3568895,-3135484378 
1450,현대해상,-132400,-3159807700 
4990,롯데지주,-94693,-3184086250 
23800,인지컨트롤스,-204460,-3276486100 
71050,한국금융지주,-32067,-3352605000 
4140,동방,-515053,-3358353500 
6650,대한유화,-10310,-3428601500 
5680,삼영전자,-300761,-3469402650 
271560,오리온,-28267,-3540729500 
3545,대신증권우,-269235,-3666922650 
33180,필룩스,-1077169,-3764565105 
11930,신성이엔지,-1098521,-3798751415 
88350,한화생명,-1202722,-4021618840 
26960,동서,-125224,-4036597750 
12450,한화에어로스페이스,-108220,-4289601850 
16380,KG동부제철,-293840,-4405373750 
6120,SK디스커버리,-76634,-4510896600 
11170,롯데케미칼,-17377,-4987864000 
11070,LG이노텍,-25089,-5282482500 
285130,SK케미칼,-20112,-5326548000 
3540,대신증권,-336723,-5535939450 
51905,LG생활건강우,-8513,-5837922000 
4980,성신양회,-568401,-6110306200 
3410,쌍용C&E,-854373,-6434658330 
9150,삼성전기,-34726,-6559976000 
80,하이트진로,-185524,-6708773200 
2380,KCC,-26980,-6952324000 
294870,HDC현대산업개발,-250121,-7060153900 
78930,GS,-185118,-7215078000 
17960,한국카본,-590023,-7235985100 
30200,KT,-264160,-7342744550 
307950,현대오토에버,-65425,-7726749000 
11210,현대위아,-96800,-7781908800 
86790,하나금융지주,-196368,-7851962800 
3490,대한항공,-305121,-8231436150 
4490,세방전지,-103740,-8380600000 
19170,신풍제약,-102320,-8580381300 
7700,F&F,-62990,-8661675000 
10620,현대미포조선,-134629,-8877934500 
64350,현대로템,-450465,-9068303700 
35250,강원랜드,-370818,-9364123100 
2320,한진,-236789,-9773003100 
272210,한화시스템,-446319,-9773363900 
267250,현대중공업지주,-34916,-9926277500 
990,DB하이텍,-176498,-10073556000 
210,DL,-120986,-10286709800 
28260,삼성물산,-79915,-10363800500 
105560,KB금융,-202644,-10900361200 
10950,S-Oil,-143979,-11412755200 
51910,LG화학,-14839,-11579460000 
8770,호텔신라,-141154,-12121423800 
11000,진원생명과학,-833791,-12165348850 
18260,삼성에스디에스,-67875,-12923932000 
4020,현대제철,-329658,-15235110300 
42670,두산인프라코어,-1432164,-15315145850 
10140,삼성중공업,-2690344,-20239171340 
86280,현대글로비스,-134939,-25562728500 
326030,SK바이오팜,-256116,-26263031000 
352820,빅히트,-105001,-27545740000 
302440,SK바이오사이언스,-250536,-29841574000 
96770,SK이노베이션,-229445,-54824580000 
12510,더존비즈온,-693145,-61367823300 
12330,현대모비스,-218632,-64868032500 
5935,삼성전자우,-1426933,-107008569900 
6400,삼성SDI,-200116,-129794081000 
